"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2012-11-28","'3138EHBH4'","MBS","FNMA MORTPASS 4.5% 10/39","30yr",,,,,"17755043336.63",,,,,,"Y"
"2012-11-28","'3128M8WR1'","MBS","FHLMCGLD 4.5% 11/39","30yr",,,,,"13494985709.55",,,,,,"Y"
"2012-11-28","'3138EGVV3'","MBS","FNMA MORTPASS 4% 08/39","30yr",,,,,"12906128559.48",,,,,,"Y"
"2012-11-28","'3138EGW75'","MBS","FNMA MORTPASS 4.5% 03/40","30yr",,,,,"12521431018.08",,,,,,"Y"
"2012-11-28","'3138EHBL5'","MBS","FNMA MORTPASS 4.5% 08/39","30yr",,,,,"12140156114.79",,,,,,"Y"
"2012-11-28","'3128M8WB6'","MBS","FHLMCGLD 5% 03/40","30yr",,,,,"12088801438.55",,,,,,"Y"
"2012-11-28","'3128M8XK5'","MBS","FHLMCGLD 4.5% 11/39","30yr",,,,,"11621047171.79",,,,,,"Y"
"2012-11-28","'3138EGNT7'","MBS","FED NATL MORT 4.5% 06/40","30yr",,,,,"11564409527.58",,,,,,"Y"
"2012-11-28","'3128M8RL0'","MBS","FHLMCGLD 5% 02/40","30yr",,,,,"11237223957.35",,,,,,"Y"
"2012-11-28","'3138EGW34'","MBS","FNMA MORTPASS 4.5% 11/39","30yr",,,,,"10448046015.16",,,,,,"Y"
"2012-11-28","'3138EHCX8'","MBS","FNMS 04.500 CLAL0985","30yr",,,,,"10170905918.01",,,,,,"Y"
"2012-11-28","'3138EGF25'","MBS","FNMA MORTPASS 4.5% 07/40","30yr",,,,,"9874380115.74",,,,,,"Y"
"2012-11-28","'3138EGV35'","MBS","FNMA MORTPASS 4% 08/39","30yr",,,,,"9847693253.06",,,,,,"Y"
"2012-11-28","'3138EGPA6'","MBS","FNMA MORTPASS 4% 01/40","30yr",,,,,"9793350424.42",,,,,,"Y"
"2012-11-28","'3138EGPC2'","MBS","FNMA MORTPASS 5% 04/40","30yr",,,,,"9691531999.95",,,,,,"Y"
"2012-11-28","'3128M8X82'","MBS","FHLMCGLD 4.5% 09/39","30yr",,,,,"9400053843.88",,,,,,"Y"
"2012-11-28","'3128M8V35'","MBS","FHLMCGLD 4.5% 04/40","30yr",,,,,"9239519174.09",,,,,,"Y"
"2012-11-28","'3138EGF33'","MBS","FED NATL MORT 5% 06/40","30yr",,,,,"9087036409.3",,,,,,"Y"
"2012-11-28","'3128M8X58'","MBS","FHLMCGLD 4.5% 06/39","30yr",,,,,"8981940606.44",,,,,,"Y"
"2012-11-28","'3138EGVW1'","MBS","FNMA MORTPASS 4.5% 03/40","30yr",,,,,"8632663137.33",,,,,,"Y"
